"Category","SubCategory","EndPointUri","Method","Function","Status","Notes","ParameterIn","ParameterName","ParameterReq","ParameterType","ParameterFormat","ParameterEnum","ParameterEnumCount","ParameterDefault","ParameterNullable","ParameterMinimum","ParameterMaximum","ParameterDescription","ParameterItems","ApiTitle","ApiVersion","SchemaVersion","Tag","EndpointFullPath","EndpointCount","MethodCount","ParameterCount","Description"
"Activities","Get Activities","/activities","GET",,,,"query","createdAt__lte","False","string",,,"0",,,,,"Get activities created before or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","createdAt__lt","False","string",,,"0",,,,,"Get activities created before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","countOnly","False","boolean",,,"0","False",,,,"If true, only total number of items will be returned, without any of the actual objects.",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","userEmails","False","string",,,"0",,,,,"Email of the user who invoked the activity (If applicable)","@{type=string; minLength=1}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","ruleIds","False","string",,,"0",,,"100000000000000000",,"Return activities related to specified rules. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","alertIds","False","string",,,"0",,,"100000000000000000",,"Return activities related to specified alerts. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","createdAt__gt","False","string",,,"0",,,,,"Get activities created after this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","skip","False","integer",,,"0",,"True","0","1000","Skip first number of items (0-1000). To iterate over more than 1000 items,  use ""cursor"". Example: ""150"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","agentIds","False","string",,,"0",,,"100000000000000000",,"Return activities related to specified agents. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Get Activities","/activities","GET",,,,"query","limit","False","integer",,,"0","10",,"1","1000","Limit number of returned items (1-1000). Example: ""10"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/activities","451",,"4520","Get the activities, and their data, that match the filters.
 We recommend that you set some values for the filters. The full list will be too large to be useful."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","userIds","False","string",,,"0",,,"100000000000000000",,"The user who invoked the activity (If applicable). Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","createdAt__between","False","string",,,"0",,,,,"Get activities created in this range (inclusive) of a start timestamp and an end timestamp. Example: ""1514978764288-1514978999999"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","activityTypes","False","string",,,"0",,,,,"Return only these activity codes (comma-separated list).
Select a code from the drop-down, or see the id field from the Get activity types command. . Example: ""52,53,71,72"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","sortBy","False","string",,"id,activityType,createdAt","3",,"True",,,"The column to sort the results by. Example: ""id"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
"Activities","Last activity as Syslog message","/last-activity-as-syslog","GET",,,,"query","includeHidden","False","boolean",,,"0","False",,,,"Include internal activities hidden from display. Example: ""False"".",,"S1 MGMT API","2.1","2.0","Activities","/web/api/v2.1/last-activity-as-syslog","451",,"4520","To see examples of Syslog messages, you can get the Syslog message that corresponds to the last activity that matches the filter. This is not intended for production purposes.<br>If Syslog messages that you expected to see are not in the response, make sure you selected ""Syslog"" for the activity type in Console > Settings > Notifications.<br>To see your Syslog settings, run: ""settings/notifications"".<br>To changethe settings, run: ""settings/notifications"" with the changes in the body of the request."
